dataset,dataset_id,split,kind,window_id,src_ip,flow_count,window_flow_count,flow_fraction,label_available,unique_dst_ip_count,top_dst_ip_share,window_unique_dst_ip_count,unique_dst_ip_ratio_to_window,unique_dst_port_count,top_dst_port_share,window_unique_dst_port_count,unique_dst_port_ratio_to_window,unique_src_port_count,total_packets_mean,total_packets_sum,total_packets_std,window_total_packets_mean,window_total_packets_sum,total_packets_mean_ratio_to_window,total_packets_sum_fraction_of_window,total_bytes_mean,total_bytes_sum,total_bytes_std,window_total_bytes_mean,window_total_bytes_sum,total_bytes_mean_ratio_to_window,total_bytes_sum_fraction_of_window,packets_per_second_mean,packets_per_second_std,window_packets_per_second_mean,window_packets_per_second_sum,packets_per_second_mean_ratio_to_window,duration_mean,duration_std,window_duration_mean,window_duration_sum,duration_mean_ratio_to_window,packet_size_avg_mean,packet_size_avg_std,window_packet_size_avg_mean,window_packet_size_avg_sum,packet_size_avg_mean_ratio_to_window,packet_size_std_mean,packet_size_std_std,window_packet_size_std_mean,window_packet_size_std_sum,packet_size_std_mean_ratio_to_window,outbound_byte_ratio_mean,outbound_byte_ratio_std,window_outbound_byte_ratio_mean,window_outbound_byte_ratio_sum,outbound_byte_ratio_mean_ratio_to_window,flow_count_rank_desc,flow_count_rank_pct,total_packets_sum_rank_desc,total_packets_sum_rank_pct,total_bytes_sum_rank_desc,total_bytes_sum_rank_pct,packets_per_second_mean_rank_desc,packets_per_second_mean_rank_pct,preserved_by_label_for_eval
attack_test_01_clean,attack_test_01_clean,test,attack,0,59.166.0.8,657,6666,0.09855985598559856,0,10,0.1126331811263318,21,0.47619047619047616,225,0.197869101978691,2102,0.10704091341579448,647,3.6278925885538116,2383.5254306798543,1.3492055149182987,3.523833238220064,23489.872365974945,1.0295301574447686,0.10147034405058702,8.639957798519296,5676.452273627177,2.030996894845404,8.478794346322761,56519.64311258753,1.0190078265392097,0.10043326463190229,6.87223823789155,1.954679491183826,6.878742063205086,45853.694593325105,0.9990545036790484,0.26193198728999145,0.4477461625093616,0.23180224414198172,1545.1937594504502,1.1299803772803636,5.083673668757914,0.8341496072479498,5.036376855393673,33572.48811805422,1.0093910393765686,3.6420729104768497,2.8046018303974876,3.491463686678346,23274.096935397854,1.0431364142130854,0.6663112754946727,0.23365710522699,0.6419108570357035,4278.977773,1.038012160398172,6.0,0.8076923076923077,3.0,0.9230769230769231,4.0,0.8846153846153846,9.0,0.38461538461538464,0
attack_test_01_clean,attack_test_01_clean,test,attack,0,59.166.0.9,656,6666,0.09840984098409841,0,10,0.11280487804878049,22,0.45454545454545453,224,0.19359756097560976,2092,0.10707456978967496,650,3.6063344239892317,2365.755382136936,1.3631263085387773,3.548571390703132,23654.776890427078,1.016277827589275,0.10001173940872554,8.640411114964154,5668.109691416485,2.067963245569624,8.524945011049338,56827.28344365489,1.013544498382706,0.09974275291614988,6.808668445709355,1.9239598193579537,6.8429511750932726,45615.112533171756,0.9949900666383974,0.2519294364673259,0.4403002496832989,0.24136527344428918,1608.9409127796316,1.0437683634944075,5.104606584347151,0.8436263395047967,5.054543869392138,33693.58943336799,1.0099044970720639,3.7663550219761213,2.7334651096146954,3.5644783319592013,23760.812560840037,1.0566356900550884,0.6352031539634146,0.257362138208844,0.6368888877887788,4245.501326,0.9973531743798877,5.0,0.782608695652174,6.0,0.782608695652174,5.0,0.8260869565217391,14.0,0.34782608695652173,0
attack_test_01_clean,attack_test_01_clean,test,attack,0,59.166.0.1,654,6666,0.09810981098109811,0,10,0.11926605504587157,21,0.47619047619047616,231,0.20948012232415902,2102,0.109895337773549,649,3.501929029512471,2290.261585301156,1.2769189283702909,3.523833238220064,23489.872365974945,0.993783982604507,0.09749995868937107,8.430289696213894,5513.409461323887,1.934134880607519,8.478794346322761,56519.64311258753,0.9942792986682235,0.0975485540547582,7.013560808604765,1.890043373474539,6.878742063205086,45853.694593325105,1.0195993314127643,0.20427088281176478,0.40302502885486674,0.23180224414198172,1545.1937594504502,0.8812290992603434,5.003209248234342,0.8038120556244672,5.036376855393673,33572.48811805422,0.9934143913150959,3.523655452472748,2.7625757682750436,3.491463686678346,23274.096935397854,1.0092201347868028,0.6386433363914373,0.2353335757909554,0.6419108570357035,4278.977773,0.9949096971823232,7.0,0.7692307692307693,7.0,0.7692307692307693,7.0,0.7692307692307693,3.0,0.8846153846153846,0
attack_test_01_clean,attack_test_01_clean,test,attack,0,59.166.0.6,648,6666,0.09720972097209721,0,10,0.11728395061728394,22,0.45454545454545453,247,0.21604938271604937,2092,0.11806883365200765,645,3.6256356173775615,2349.4118800606598,1.3266459687165815,3.548571390703132,23654.776890427078,1.0217169723219686,0.09932082179187453,8.644190587109422,5601.435500446905,2.0234390865821688,8.524945011049338,56827.28344365489,1.0139878410834942,0.09856947510082571,6.986566641220956,1.8967926941849762,6.8429511750932726,45615.112533171756,1.0209873580057696,0.23129797537553462,0.45615971552802065,0.24136527344428918,1608.9409127796316,0.958290196741669,5.0895872724868445,0.8421755739326044,5.054543869392138,33693.58943336799,1.006933049549122,3.5894493391339717,2.840252153784247,3.5644783319592013,23760.812560840037,1.0070055152112667,0.6599628070987654,0.24419016291423098,0.6368888877887788,4245.501326,1.0362291127265497,6.0,0.7391304347826086,7.0,0.7391304347826086,7.0,0.7391304347826086,3.0,0.8695652173913043,0
attack_test_01_clean,attack_test_01_clean,test,attack,0,59.166.0.3,645,6666,0.09675967596759676,0,10,0.11782945736434108,21,0.47619047619047616,222,0.2124031007751938,2102,0.10561370123691723,636,3.542431705638605,2284.8684501369003,1.3381641343358193,3.523833238220064,23489.872365974945,1.005277907937532,0.09727036462941918,8.495358924327011,5479.506506190922,2.006866697152988,8.478794346322761,56519.64311258753,1.0019536478097777,0.09694871029662565,6.7313287649765785,1.96001083660795,6.878742063205086,45853.694593325105,0.9785697302102614,0.24994578026697764,0.447784367508896,0.23180224414198172,1545.1937594504502,1.0782716154977463,5.029214244609526,0.8265008598430955,5.036376855393673,33572.48811805422,0.9985778246962445,3.472065151697063,2.8090660646012555,3.491463686678346,23274.096935397854,0.9944440106722868,0.6632446372093024,0.22470843651490663,0.6419108570357035,4278.977773,1.033234801903985,8.0,0.7307692307692307,8.0,0.7307692307692307,8.0,0.7307692307692307,13.0,0.23076923076923078,0
attack_test_01_clean,attack_test_01_clean,test,attack,0,59.166.0.3,633,6666,0.09495949594959496,0,10,0.10742496050552923,22,0.45454545454545453,220,0.1943127962085308,2092,0.10516252390057361,624,3.4996109943098164,2215.2537593981137,1.3154929888773104,3.548571390703132,23654.776890427078,0.9862027866984482,0.09364931952897054,8.453671128986793,5351.17382464864,1.9637447602794913,8.524945011049338,56827.28344365489,0.9916393733953515,0.09416557506139477,6.8872332271660195,1.9221880016205866,6.8429511750932726,45615.112533171756,1.0064711921712848,0.22400931219421502,0.4256819364235018,0.24136527344428918,1608.9409127796316,0.9280925503391432,5.030525499409658,0.8025554494519516,5.054543869392138,33693.58943336799,0.9952481627218783,3.5841739004154465,2.760122957323987,3.5644783319592013,23760.812560840037,1.005525512184954,0.6482974518167456,0.23568904162399507,0.6368888877887788,4245.501326,1.0179129582046504,7.0,0.6956521739130435,8.0,0.6956521739130435,8.0,0.6956521739130435,9.0,0.5652173913043478,0
attack_test_01_clean,attack_test_01_clean,test,attack,0,59.166.0.9,627,6666,0.09405940594059406,0,10,0.11483253588516747,21,0.47619047619047616,200,0.215311004784689,2102,0.09514747859181731,622,3.4438946489093705,2159.3219448661753,1.316228925425478,3.523833238220064,23489.872365974945,0.9773148773206216,0.09192565677768223,8.348222822474778,5234.335709691686,1.9836058672008998,8.478794346322761,56519.64311258753,0.9846002251600061,0.09261091226752532,6.913832317822594,1.9972438388213642,6.878742063205086,45853.694593325105,1.0051012604187048,0.23096325739683599,0.42255249370050907,0.23180224414198172,1545.1937594504502,0.9963805926545222,4.985207436594747,0.8046864326120181,5.036376855393673,33572.48811805422,0.9898400337647238,3.344563922859813,2.820089333165314,3.491463686678346,23274.096935397854,0.9579260227224965,0.6371271244019139,0.23176850439054872,0.6419108570357035,4278.977773,0.9925476682916994,9.0,0.6923076923076923,10.0,0.6538461538461539,10.0,0.6538461538461539,7.0,0.7307692307692307,0
attack_test_01_clean,attack_test_01_clean,test,attack,0,59.166.0.8,615,6666,0.09225922592259225,0,10,0.11544715447154472,22,0.45454545454545453,219,0.2048780487804878,2092,0.10468451242829828,611,3.497279040486099,2150.826609898951,1.261831739564255,3.548571390703132,23654.776890427078,0.9855456338425618,0.0909256772897053,8.435824542497322,5188.032093635853,1.8897308237044455,8.524945011049338,56827.28344365489,0.9895459186614687,0.09129474047056754,6.89925727897944,1.960838556724434,6.8429511750932726,45615.112533171756,1.0082283363486662,0.2175417541684328,0.378170377173328,0.24136527344428918,1608.9409127796316,0.901296823126649,5.013616852839668,0.7936887856843691,5.054543869392138,33693.58943336799,0.9919029258405879,3.5171392797550802,2.7716977464283263,3.5644783319592013,23760.812560840037,0.9867192200946551,0.6469895268292682,0.2278072537099265,0.6368888877887788,4245.501326,1.0158593425543314,8.0,0.6521739130434783,10.0,0.6086956521739131,9.0,0.6521739130434783,8.0,0.6086956521739131,0
attack_test_01_clean,attack_test_01_clean,test,attack,0,59.166.0.6,612,6666,0.09180918091809182,0,10,0.11764705882352941,21,0.47619047619047616,219,0.20588235294117646,2102,0.10418648905803997,604,3.636439655089387,2225.501068914705,1.3020067090114875,3.523833238220064,23489.872365974945,1.0319556600034234,0.09474300388870315,8.664616013485645,5302.745000253215,1.9724474209324878,8.478794346322761,56519.64311258753,1.021916048387643,0.09382127536952257,6.7516365077623925,1.994331701484439,6.878742063205086,45853.694593325105,0.9815219767982593,0.26348948465015165,0.45531536330803624,0.23180224414198172,1545.1937594504502,1.1366994552855196,5.096172600129379,0.8367036689241943,5.036376855393673,33572.48811805422,1.01187277013865,3.703308801610837,2.776204744107602,3.491463686678346,23274.096935397854,1.060675159172007,0.6555306879084967,0.24194742789106502,0.6419108570357035,4278.977773,1.021217635943546,10.0,0.6538461538461539,9.0,0.6923076923076923,9.0,0.6923076923076923,12.0,0.2692307692307692,0
attack_test_01_clean,attack_test_01_clean,test,attack,0,59.166.0.7,600,6666,0.09000900090009001,0,10,0.12666666666666668,22,0.45454545454545453,213,0.21666666666666667,2092,0.10181644359464627,599,3.626159512324203,2175.695707394522,1.279521669079491,3.548571390703132,23654.776890427078,1.0218646077754963,0.09197701240103476,8.594651671526702,5156.791002916021,1.9393034942899554,8.524945011049338,56827.28344365489,1.0081767871097134,0.09074498533840805,6.822421617487751,1.965370977947415,6.8429511750932726,45615.112533171756,0.9969998971086854,0.25573763017660095,0.44334714249990015,0.24136527344428918,1608.9409127796316,1.059546083524021,5.037268046616579,0.8149542809855496,5.054543869392138,33693.58943336799,0.9965821203214453,3.562085888260962,2.77928890673766,3.5644783319592013,23760.812560840037,0.9993288095829371,0.6456725483333333,0.23306896675836236,0.6368888877887788,4245.501326,1.013791511695314,9.0,0.6086956521739131,9.0,0.6521739130434783,10.0,0.6086956521739131,13.0,0.391304347826087,0
attack_test_01_clean,attack_test_01_clean,test,attack,0,149.171.126.18,39,6666,0.0058505850585058505,0,2,0.5384615384615384,21,0.09523809523809523,1,1.0,2102,0.0004757373929590866,2,0.6931471805599453,27.032740041837865,0.0,3.523833238220064,23489.872365974945,0.1967026058560204,0.0011508253267903984,4.890349128221754,190.7236160006484,0.0,8.478794346322761,56519.64311258753,0.5767741176954823,0.003374466035122083,6.90875477931522,0.0,6.878742063205086,45853.694593325105,1.0043631111378162,0.0009995003330835,0.0,0.23180224414198172,1545.1937594504502,0.004311866508381574,4.890349128221754,0.0,5.036376855393673,33572.48811805422,0.9710054010323846,0.0,0.0,3.491463686678346,23274.096935397854,0.0,0.0,0.0,0.6419108570357035,4278.977773,0.0,11.0,0.6153846153846154,11.0,0.6153846153846154,11.0,0.6153846153846154,8.0,0.5576923076923077,0
attack_test_01_clean,attack_test_01_clean,test,attack,0,149.171.126.18,33,6666,0.0049504950495049506,0,2,0.7878787878787878,22,0.09090909090909091,2,0.9696969696969697,2092,0.0009560229445506692,3,0.7579976703628626,25.013923121974464,0.37253770133153413,3.548571390703132,23654.776890427078,0.2136064311257013,0.0010574575798302044,4.940630995313028,163.04082284532993,0.2888473354907249,8.524945011049338,56827.28344365489,0.579549896088407,0.0028690588915267676,6.79268589438536,0.6667649807933986,6.8429511750932726,45615.112533171756,0.9926544440517322,0.018305844328532158,0.09941737726439208,0.24136527344428918,1608.9409127796316,0.0758429084155614,4.857256555854422,0.190102355099231,5.054543869392138,33693.58943336799,0.9609683250090296,0.0,0.0,3.5644783319592013,23760.812560840037,0.0,0.015021272727272727,0.08629064221255132,0.6368888877887788,4245.501326,0.023585389877699453,10.0,0.5652173913043478,11.0,0.5652173913043478,11.0,0.5652173913043478,15.0,0.30434782608695654,0
attack_test_01_clean,attack_test_01_clean,test,attack,0,149.171.126.10,16,6666,0.0024002400240024004,0,1,1.0,22,0.045454545454545456,1,1.0,2092,0.0004780114722753346,2,0.6931471805599453,11.090354888959125,0.0,3.548571390703132,23654.776890427078,0.19533133316013168,0.0004688420837926953,4.890349128221754,78.24558605154806,0.0,8.524945011049338,56827.28344365489,0.5736516918154055,0.0013769017505320265,6.90875477931522,0.0,6.8429511750932726,45615.112533171756,1.009616260957912,0.0009995003330835,0.0,0.24136527344428918,1608.9409127796316,0.004141027906875759,4.890349128221754,0.0,5.054543869392138,33693.58943336799,0.9675154187176676,0.0,0.0,3.5644783319592013,23760.812560840037,0.0,0.0,0.0,0.6368888877887788,4245.501326,0.0,11.0,0.5217391304347826,13.0,0.4782608695652174,12.0,0.5217391304347826,6.0,0.7391304347826086,0
attack_test_01_clean,attack_test_01_clean,test,attack,0,149.171.126.14,16,6666,0.0024002400240024004,0,1,1.0,21,0.047619047619047616,1,1.0,2102,0.0004757373929590866,2,0.6931471805599453,11.090354888959125,0.0,3.523833238220064,23489.872365974945,0.1967026058560204,0.0004721334674011891,4.890349128221754,78.24558605154806,0.0,8.478794346322761,56519.64311258753,0.5767741176954823,0.0013843963221013675,6.90875477931522,0.0,6.878742063205086,45853.694593325105,1.0043631111378162,0.0009995003330835,0.0,0.23180224414198172,1545.1937594504502,0.004311866508381574,4.890349128221754,0.0,5.036376855393673,33572.48811805422,0.9710054010323846,0.0,0.0,3.491463686678346,23274.096935397854,0.0,0.0,0.0,0.6419108570357035,4278.977773,0.0,12.0,0.5769230769230769,13.0,0.5384615384615384,12.0,0.5769230769230769,8.0,0.5576923076923077,0
attack_test_01_clean,attack_test_01_clean,test,attack,0,149.171.126.10,13,6666,0.0019501950195019502,0,1,1.0,21,0.047619047619047616,1,1.0,2102,0.0004757373929590866,2,0.6931471805599453,9.010913347279288,0.0,3.523833238220064,23489.872365974945,0.1967026058560204,0.00038360844226346616,4.890349128221754,63.5745386668828,0.0,8.478794346322761,56519.64311258753,0.5767741176954823,0.0011248220117073611,6.90875477931522,0.0,6.878742063205086,45853.694593325105,1.0043631111378162,0.0009995003330835,0.0,0.23180224414198172,1545.1937594504502,0.004311866508381574,4.890349128221754,0.0,5.036376855393673,33572.48811805422,0.9710054010323846,0.0,0.0,3.491463686678346,23274.096935397854,0.0,0.0,0.0,0.6419108570357035,4278.977773,0.0,13.0,0.5192307692307693,14.0,0.4807692307692308,13.0,0.5192307692307693,8.0,0.5576923076923077,0
attack_test_01_clean,attack_test_01_clean,test,attack,0,149.171.126.12,13,6666,0.0019501950195019502,0,1,1.0,21,0.047619047619047616,1,1.0,2102,0.0004757373929590866,2,0.6931471805599453,9.010913347279288,0.0,3.523833238220064,23489.872365974945,0.1967026058560204,0.00038360844226346616,4.890349128221754,63.5745386668828,0.0,8.478794346322761,56519.64311258753,0.5767741176954823,0.0011248220117073611,6.90875477931522,0.0,6.878742063205086,45853.694593325105,1.0043631111378162,0.0009995003330835,0.0,0.23180224414198172,1545.1937594504502,0.004311866508381574,4.890349128221754,0.0,5.036376855393673,33572.48811805422,0.9710054010323846,0.0,0.0,3.491463686678346,23274.096935397854,0.0,0.0,0.0,0.6419108570357035,4278.977773,0.0,13.0,0.5192307692307693,14.0,0.4807692307692308,13.0,0.5192307692307693,8.0,0.5576923076923077,0
